Date,Close,High,Low,Open,Volume,feature_sum,feature_mean
2020-08-10,997.5,997.5,997.5,997.5,0,3990.0,1330.0
2020-08-11,966.5999755859376,966.5999755859376,966.5999755859376,966.5999755859376,0,3866.3999023437505,1288.7999674479167
2020-08-12,954.4000244140624,954.4000244140624,954.4000244140624,954.4000244140624,0,3817.6000976562495,1272.5333658854165
2020-08-13,978.0999755859376,978.0999755859376,978.0999755859376,978.0999755859376,0,3912.3999023437505,1304.1333007812502
2020-08-14,954.4000244140624,954.4000244140624,954.4000244140624,954.4000244140624,0,3817.6000976562495,1272.5333658854165
2020-08-17,963.2999877929688,963.2999877929688,963.2999877929688,963.2999877929688,0,3853.199951171875,1284.3999837239583
2020-08-18,971.0999755859376,971.0999755859376,971.0999755859376,971.0999755859376,0,3884.3999023437505,1294.7999674479167
2020-08-19,952.0,952.0,952.0,952.0,0,3808.0,1269.3333333333333
2020-08-20,923.0999755859376,923.0999755859376,923.0999755859376,923.0999755859376,0,3692.3999023437505,1230.7999674479167
2020-08-21,922.2999877929688,922.2999877929688,922.2999877929688,922.2999877929688,0,3689.199951171875,1229.7333170572917
2020-08-24,920.7999877929688,920.7999877929688,920.7999877929688,920.7999877929688,0,3683.199951171875,1227.7333170572917
2020-08-25,930.5999755859376,930.5999755859376,930.5999755859376,930.5999755859376,0,3722.3999023437505,1240.7999674479167
2020-08-26,936.4000244140624,936.4000244140624,936.4000244140624,936.4000244140624,1,3746.6000976562495,1248.8666992187498
2020-08-27,925.5999755859376,925.5999755859376,925.5999755859376,925.5999755859376,0,3702.3999023437505,1234.1333007812502
2020-08-28,937.5,937.5,937.5,937.5,0,3750.0,1250.0
2020-08-31,935.7000122070312,940.5999755859376,931.2999877929688,935.5999755859376,31,3774.199951171875,1258.066650390625
2020-09-01,950.5,950.5,950.5,950.5,0,3802.0,1267.3333333333333
2020-09-02,902.0,917.7999877929688,902.0,917.7999877929688,2,3641.5999755859375,1213.8666585286458
2020-09-03,887.5999755859375,907.5999755859376,887.5999755859375,907.5999755859376,17,3607.39990234375,1202.4666341145833
2020-09-04,896.2999877929688,896.2999877929688,896.2999877929688,896.2999877929688,17,3602.199951171875,1200.7333170572917
2020-09-08,908.4000244140624,908.4000244140624,908.4000244140624,908.4000244140624,17,3650.6000976562495,1216.8666992187498
2020-09-09,923.0999755859376,923.0999755859376,923.0999755859376,923.0999755859376,17,3709.3999023437505,1236.4666341145835
2020-09-10,939.4000244140624,939.4000244140624,939.4000244140624,939.4000244140624,17,3774.6000976562495,1258.2000325520833
2020-09-11,938.0,938.0,938.0,938.0,17,3769.0,1256.3333333333333
2020-09-14,957.0999755859376,957.0999755859376,957.0999755859376,957.0999755859376,17,3845.3999023437505,1281.7999674479167
2020-09-15,980.7999877929688,980.7999877929688,980.7999877929688,980.7999877929688,21,3944.199951171875,1314.7333170572917
2020-09-16,972.2999877929688,972.2999877929688,972.2999877929688,972.2999877929688,4,3893.199951171875,1297.7333170572917
2020-09-17,930.0,930.0,930.0,930.0,4,3724.0,1241.3333333333333
2020-09-18,937.5,937.5,937.5,937.5,4,3754.0,1251.3333333333333
2020-09-21,875.0999755859375,875.0999755859375,875.0999755859375,875.0999755859375,4,3504.39990234375,1168.13330078125
2020-09-22,856.5,880.5,856.5,880.5,4,3478.0,1159.3333333333333
2020-09-23,842.2999877929688,842.2999877929688,842.2999877929688,842.2999877929688,4,3373.199951171875,1124.3999837239583
2020-09-24,837.0999755859375,837.0999755859375,837.0999755859375,837.0999755859375,4,3352.39990234375,1117.4666341145833
2020-09-25,841.0999755859375,841.0999755859375,841.0999755859375,841.0999755859375,4,3368.39990234375,1122.7999674479167
2020-09-28,881.9000244140625,881.9000244140625,881.9000244140625,881.9000244140625,6528,10055.60009765625,3351.86669921875
2020-09-29,887.5,889.2000122070312,871.5,880.0999755859375,2922,6450.299987792969,2150.0999959309897
2020-09-30,901.0,904.4000244140624,866.0,884.0,204,3759.4000244140625,1253.1333414713542
2020-10-01,898.2000122070312,908.4000244140624,894.5999755859375,896.0,105,3702.2000122070312,1234.066670735677
2020-10-02,883.4000244140625,890.4000244140625,880.9000244140625,890.0999755859375,137,3681.800048828125,1227.2666829427083
2020-10-05,897.2000122070312,905.5,875.4000244140625,880.7000122070312,51,3609.800048828125,1203.2666829427083
2020-10-06,863.9000244140625,900.0,856.7000122070312,900.0,89,3609.6000366210938,1203.2000122070312
